Text,URL
['[SALAH] China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet'],https://turnbackhoax.id/2020/07/30/salah-china-lakukan-uji-coba-vaksin-di-indonesia-karena-kekurangan-monyet/
"['[SALAH] Foto “Penipuan para medis, termasuk alat tes suhu di kening, itu alat sinar leser tes suhu kabel demi proyek covit”']",https://turnbackhoax.id/2020/07/30/salah-foto-penipuan-para-medis-termasuk-alat-tes-suhu-di-kening-itu-alat-sinar-leser-tes-suhu-kabel-demi-proyek-covit/
['[SALAH] Jokowi dikabarkan Siap Pindah jadi Warga Negara Singapura jika Lengser'],https://turnbackhoax.id/2020/07/29/salah-jokowi-dikabarkan-siap-pindah-jadi-warga-negara-singapura-jika-lengser/
['[SALAH] Foto Tenaga Medis Merangkai Kata ‘BACOT!’'],https://turnbackhoax.id/2020/07/29/salah-foto-tenaga-medis-merangkai-kata-bacot/
"['[SALAH] “KASAD klarifikasi, anggota TNI di bandung ternyata rata2 membantah Positif kena Covid 19”']",https://turnbackhoax.id/2020/07/28/salah-kasad-klarifikasi-anggota-tni-di-bandung-ternyata-rata2-membantah-positif-kena-covid-19/
['[SALAH] “Kapal Kargo Pengangkut Kadrun tenggelam di Laut China Selatan”'],https://turnbackhoax.id/2020/07/28/salah-kapal-kargo-pengangkut-kadrun-tenggelam-di-laut-china-selatan/
['[SALAH] Awas Hati-hati Apa Yang Disemprotkan FPI Adalah Virus Corona'],https://turnbackhoax.id/2020/07/28/salah-awas-hati-hati-apa-yang-disemprotkan-fpi-adalah-virus-corona/
['[SALAH] “mayat positif covid 19 dikuburkan masih menggunakan daster (tidak sesuai dgn syariat fardhu kifayah islam)”'],https://turnbackhoax.id/2020/07/28/salah-mayat-positif-covid-19-dikuburkan-masih-menggunakan-daster-tidak-sesuai-dgn-syariat-fardhu-kifayah-islam/
['[SALAH] Inventaris Pesawat Terbang Untuk Para Camat di Kabupaten Cilacap'],https://turnbackhoax.id/2020/07/28/salah-inventaris-pesawat-terbang-untuk-para-camat-di-kabupaten-cilacap/
['[SALAH] “hindari Citos byk karyawannya terpapar covid19. Area citos rawan”'],https://turnbackhoax.id/2020/07/27/salah-hindari-citos-byk-karyawannya-terpapar-covid19-area-citos-rawan/
['[SALAH] Virus Baru bernama SFTS dari China'],https://turnbackhoax.id/2020/07/27/salah-virus-baru-bernama-sfts-dari-china/
['[SALAH] Penginjil Asal Amerika Serikat Joyce Meyer Bagikan Uang Di Facebook'],https://turnbackhoax.id/2020/07/26/salah-penginjil-asal-amerika-serikat-joyce-meyer-bagikan-uang-di-facebook/
['[SALAH] “Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china”'],https://turnbackhoax.id/2020/07/26/salah-indonesia-satu2nya-negara-didunia-yang-pemerintahnya-bahagia-merelakan-rakyatnya-jadi-kelinci-percobaan-vaksin-dari-china/
"['[SALAH] Foto “Heboh, Israel Ubah Masjid Bersejarah Jadi Bar”']",https://turnbackhoax.id/2020/07/25/salah-foto-heboh-israel-ubah-masjid-bersejarah-jadi-bar/
['[SALAH] Petani dipukuli Polisi yang dibayar oleh PT Sadoka di Sulawesi Selatan'],https://turnbackhoax.id/2020/07/25/salah-petani-dipukuli-polisi-yang-dibayar-oleh-pt-sadoka-di-sulawesi-selatan/
['[SALAH] Video “BIADAB BANGET PERLAKUAN MEREKA SAMA JENAZAH MUSLIM ‼️‼️‼️”'],https://turnbackhoax.id/2020/07/24/salah-video-biadab-banget-perlakuan-mereka-sama-jenazah-muslim/
"['[SALAH] Flyer “Perjalanan Anda Terganggu, Agar Menyiapkan Surat Keterangan Hasil Rapid Tes”']",https://turnbackhoax.id/2020/07/24/salah-flyer-perjalanan-anda-terganggu-agar-menyiapkan-surat-keterangan-hasil-rapid-tes/
['[SALAH] TKI di Hong Kong dan Arab Saudi Terima Sumbangan 275 Triliun dari BP2MI'],https://turnbackhoax.id/2020/07/23/salah-tki-di-hong-kong-dan-arab-saudi-terima-sumbangan-275-triliun-dari-bp2mi/
['[SALAH] Petinggi PKS Merapat ke Jokowi karena Bosan dengan HTI dan Khilafah'],https://turnbackhoax.id/2020/07/23/salah-petinggi-pks-merapat-ke-jokowi-karena-bosan-dengan-hti-dan-khilafah/
"['[SALAH] Aturan Baru Pemprov DKI, Pemotongan TKD Para ASN Sebesar 65%']",https://turnbackhoax.id/2020/07/22/salah-aturan-baru-pemprov-dki-pemotongan-tkd-para-asn-sebesar-65/
['[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 11-17 Juli 2020'],https://turnbackhoax.id/2020/07/21/top-5-topik-teratas-periksa-fakta-mafindo-periode-11-17-juli-2020/
"['[SALAH] “DAHSYATNYA FITNAH CORONA, ketakutan para elit global akan kebangkitan umat Islam”']",https://turnbackhoax.id/2020/07/20/salah-dahsyatnya-fitnah-corona-ketakutan-para-elit-global-akan-kebangkitan-umat-islam/
['[SALAH] Pesan Berantai Adidas Berikan Masker'],https://turnbackhoax.id/2020/07/19/salah-pesan-berantai-adidas-berikan-masker/
['[SALAH] Instruksi Gubernur DKI Jakarta Penilangan Untuk yang Tidak Bermasker Melalui Pikobar'],https://turnbackhoax.id/2020/07/18/salah-instruksi-gubernur-dki-jakarta-penilangan-untuk-yang-tidak-bermasker-melalui-pikobar/
['[SALAH] “Instruksi Gubernur Jateng tentang penilangan  bagi yg tidak bermasker di muka umum Rp.150.000 menggunakan e-tilang Via apps PIKOBAR”'],https://turnbackhoax.id/2020/07/17/salah-instruksi-gubernur-jateng-tentang-penilangan-bagi-yg-tidak-bermasker-di-muka-umum-rp-150-000-menggunakan-e-tilang-via-apps-pikobar/
"['[SALAH] Video “Didemo rakyat, KETUA WAKIL RAKYAT DAN EMAKNYA ngga berani mongol malah GOYANG CORONA”']",https://turnbackhoax.id/2020/07/11/salah-video-didemo-rakyat-ketua-wakil-rakyat-dan-emaknya-ngga-berani-mongol-malah-goyang-corona/
['[SALAH] Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo'],https://turnbackhoax.id/2020/07/10/salah-risma-sujud-ke-idi-karena-warga-surabaya-tidak-diterima-di-rsud-dr-soetomo/
['[SALAH] Xi Jinping Berterimakasih Karena Terpilihnya Jokowi Menjadi Presiden Kurangi Pengangguran di China'],https://turnbackhoax.id/2020/07/10/salah-xi-jinping-berterimakasih-karena-terpilihnya-jokowi-menjadi-presiden-kurangi-pengangguran-di-china/
['[SALAH] “Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid”'],https://turnbackhoax.id/2020/07/08/salah-dirut-rsui-bersama-2-direktur-rsui-lainnya-dan-10-staff-rsui-saat-ini-dirawat-di-rsui-terkena-covid/
['[SALAH] Selebaran Kegiatan Budaya “Gawai Dayak Juli 2020”'],https://turnbackhoax.id/2020/07/07/salah-selebaran-kegiatan-budaya-gawai-dayak-juli-2020/
['[SALAH] Video “Raja Thailand dan Istrinya bersholawat agar Corona hilang dari Dunia dan negeri ini.”'],https://turnbackhoax.id/2020/07/07/salah-video-raja-thailand-dan-istrinya-bersholawat-agar-corona-hilang-dari-dunia-dan-negeri-ini/
['[FALSE] “Actor Javed Haider sells vegetables because there is no work due to the pandemic # COVID19”'],https://turnbackhoax.id/2020/07/07/false-actor-javed-haider-sells-vegetables-because-there-is-no-work-due-to-the-pandemic-covid19/
['[SALAH] “Aktor Javed Haider menjual sayuran karena tidak ada pekerjaan akibat pandemi #COVID19”'],https://turnbackhoax.id/2020/07/07/salah-aktor-javed-haider-menjual-sayuran-karena-tidak-ada-pekerjaan-akibat-pandemi-covid19/
['[SALAH] Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Cara Disuntik'],https://turnbackhoax.id/2020/07/06/salah-tenaga-medis-di-sampang-sengaja-sebarkan-corona-dengan-disuntik/
['[SALAH] Video “rumah sakit terkenal di Brazil kosong padahal katanya ada 5000 orang yang positif corona”'],https://turnbackhoax.id/2020/07/04/salah-video-rumah-sakit-terkenal-di-brazil-kosong-padahal-katanya-ada-5000-orang-yang-positif-corona/
['[SALAH] “Jokowi Akui Gagal Pimpin Negara!”'],https://turnbackhoax.id/2020/07/03/salah-jokowi-akui-gagal-pimpin-negara/
['[SALAH] Foto “Di jaman Jokowi… Monumen palu arit boleh berdiri”'],https://turnbackhoax.id/2020/07/03/salah-foto-di-jaman-jokowi-monumen-palu-arit-boleh-berdiri/
"['[SALAH] Video Ekonomi Makin Hancur & Terlilit Utang, Jokowi Terancam Serahkan Indonesia pada China']",https://turnbackhoax.id/2020/07/02/salah-video-ekonomi-makin-hancur-terlilit-utang-jokowi-terancam-serahkan-indonesia-pada-china/
['[SALAH] Video “Benarkah COVID ada??”'],https://turnbackhoax.id/2020/07/01/salah-video-benarkah-covid-ada/
['[SALAH] Tanggal 2-24 Juli Ada Pelayanan Akta Kelahiran Keliling di Taman Bungkul & Royal'],https://turnbackhoax.id/2020/07/01/salah-tanggal-2-24-juli-ada-pelayanan-akta-kelahiran-keliling-di-taman-bungkul-royal/
['[SALAH] Workshop Peningkatan Kapasitas Pemerintah Daerah oleh Pusbindiklatren Bappenas'],https://turnbackhoax.id/2020/06/27/salah-workshop-peningkatan-kapasitas-pemerintah-daerah-oleh-pusbindiklatren-bappenas/
['[SALAH] “Aliran Komunis & Gerakan PKI Bangkit Lewat PDIP”'],https://turnbackhoax.id/2020/06/26/salah-aliran-komunis-gerakan-pki-bangkit-lewat-pdip/
['[SALAH] Rektor IAIN Surakarta Umumkan Penerimaan Beasiswa Melalui SMS'],https://turnbackhoax.id/2020/06/26/salah-rektor-iain-surakarta-umumkan-penerimaan-beasiswa-melalui-sms/
['[SALAH] “MA’RUF AMIN NGAKU KALO GROMBOLAN MEREKA ADALAH KODOK”'],https://turnbackhoax.id/2020/06/25/salah-maruf-amin-ngaku-kalo-grombolan-mereka-adalah-kodok/
"['[SALAH] Ruang Perawatan Covid di Riau Penuh, Warga Wajib di Rumah Selama Dua Minggu']",https://turnbackhoax.id/2020/06/25/salah-ruang-perawatan-covid-di-riau-penuh-warga-wajib-di-rumah-selama-dua-minggu/
"['[SALAH] Peta Kasus Covid DKI “DKI kembali Zona Merah, Bogor Zona Hitam”']",https://turnbackhoax.id/2020/06/24/salah-peta-kasus-covid-dki-dki-kembali-zona-merah-bogor-zona-hitam/
"['[SALAH] “New Fatwa ‘Sholat Tanpa Wudhu Tanpa Tayamum’ Dari Mbah Kakung,Yang Akan Di Keluarkan Untuk Rakyat Negeri +62”']",https://turnbackhoax.id/2020/06/23/salah-new-fatwa-sholat-tanpa-wudhu-tanpa-tayamum-dari-mbah-kakungyang-akan-di-keluarkan-untuk-rakyat-negeri-62/
['[SALAH] Denda Rp250 Ribu Saat Razia Masker Tanggal 22 Juni 2020'],https://turnbackhoax.id/2020/06/22/salah-denda-rp250-ribu-saat-razia-masker-tanggal-22-juni-2020/
"['[SALAH] “Menurut laporan WHO, Corona Virus adalah yang paling banyak bertahan di lapisan kubis”']",https://turnbackhoax.id/2020/06/21/salah-menurut-laporan-who-corona-virus-adalah-yang-paling-banyak-bertahan-di-lapisan-kubis/
['[SALAH] “dokter gigi di Surabaya stres telanjang di jalan karena suaminya dan anaknya mati kena covid”'],https://turnbackhoax.id/2020/06/20/salah-dokter-gigi-di-surabaya-stres-telanjang-di-jalan-karena-suaminya-dan-anaknya-mati-kena-covid/
['[EVENT] East-West Center: “Fighting Disinformation on the Frontlines Webinar”'],https://turnbackhoax.id/2020/06/19/event-east-west-center-fighting-disinformation-on-the-frontlines-webinar/
['[SALAH] “sakitnya apa di diagnosa nya covid”'],https://turnbackhoax.id/2020/06/18/salah-sakitnya-apa-di-diagnosa-nya-covid/
['[SALAH] Abu Vulkanik Dapat Membunuh Virus Corona Karena Mengandung Asam Sulfat'],https://turnbackhoax.id/2020/06/17/salah-abu-vulkanik-dapat-membunuh-virus-corona-karena-mengandung-asam-sulfat/
['[SALAH] Akun Facebook Bupati Tegal “Hajjah Umi Azizah”'],https://turnbackhoax.id/2020/06/17/41098/
['[SALAH] Servis Mobil Gratis “Suzuki Peduli Covid s.id/SuzukiPeduliCovid”'],https://turnbackhoax.id/2020/06/17/salah-servis-mobil-gratis-suzuki-peduli-covid-s-id-suzukipedulicovid/
['[SALAH] “Ternyata ini tujuan masuk mall pakai barcode”'],https://turnbackhoax.id/2020/06/17/salah-ternyata-ini-tujuan-masuk-mall-pakai-barcode/
['[SALAH] “Di Jerman tiba2 terdapat *awan hitam tedengar suara adzan sedangkan lingkungan sekitar tdk ada masjid”'],https://turnbackhoax.id/2020/06/16/salah-di-jerman-tiba2-terdapat-awan-hitam-tedengar-suara-adzan-sedangkan-lingkungan-sekitar-tdk-ada-masjid/
['[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 6-12 Juni 2020'],https://turnbackhoax.id/2020/06/16/top-5-topik-teratas-periksa-fakta-mafindo-periode-6-12-juni-2020/
"['[FALSE] “In the film captain America, Captain Steve wakes up in modern times and you can see the corona virus”']",https://turnbackhoax.id/2020/06/15/false-in-the-film-captain-america-captain-steve-wakes-up-in-modern-times-and-you-can-see-the-corona-virus/
"['[SALAH] “Di film kapten amerika, capten steve bangun pada masa modern dan kamu bisa lihat virus corona”']",https://turnbackhoax.id/2020/06/15/salah-di-film-kapten-amerika-capten-steve-bangun-pada-masa-modern-dan-kamu-bisa-lihat-virus-corona/
"['[SALAH] Hantu Nge-GYM (Olahraga) di Taman Jhansi, India Karena Tidak Ada Orang Selama Corona']",https://turnbackhoax.id/2020/06/14/salah-hantu-nge-gym-olahraga-di-taman-jhansi-india-karena-tidak-ada-orang-selama-corona/
['[SALAH] “fadlizon mendaulat Anies jadi Duta Germo”'],https://turnbackhoax.id/2020/06/14/salah-fadlizon-mendaulat-anies-jadi-duta-germo/
['[SALAH] Petinju Manny Pacman Bagi-bagi Hadiah Saat Pandemi'],https://turnbackhoax.id/2020/06/14/salah-petinju-manny-pacman-bagi-bagi-hadiah-saat-pandemi/
['[SALAH] Jokowi Katakan “Kalian setuju kalau saya MUNDUR ?”'],https://turnbackhoax.id/2020/06/13/salah-jokowi-katakan-kalian-setuju-kalau-saya-mundur/
['[SALAH] “Anies Kembali Izinkan Diskotik dan Pantai Pijat Buka di Jakarta”'],https://turnbackhoax.id/2020/06/11/salah-anies-kembali-izinkan-diskotik-dan-pantai-pijat-buka-di-jakarta/
['[SALAH] “Keasang pengarep mampu menangani virus Corona di Jakarta asal menjadi gubernur DKI”'],https://turnbackhoax.id/2020/06/11/salah-keasang-pengarep-mampu-menangani-virus-corona-di-jakarta-asal-menjadi-gubernur-dki/
['[SALAH] 30 Pembantu Baru Positif Corona di Penjaringan'],https://turnbackhoax.id/2020/06/11/salah-30-pembantu-baru-positif-corona-di-penjaringan/
['[SALAH] “Heboh! Pernyataan Dokter Indonesia Soal Covid”'],https://turnbackhoax.id/2020/06/10/salah-heboh-pernyataan-dokter-indonesia-soal-covid/
"['[SALAH] “Pemprov DKI Tunaikan Janji Bansos, Netizen Tagih Janji Ganjar Bagi Sembako di DKI”']",https://turnbackhoax.id/2020/06/10/salah-pemprov-dki-tunaikan-janji-bansos-netizen-tagih-janji-ganjar-bagi-sembako-di-dki/
['[SALAH] Video “Setelah lockdown … Maradona”'],https://turnbackhoax.id/2020/06/08/salah-video-setelah-lockdown-maradona/
['[SALAH] “Corona Virus adalah BOHONG. bukan dari Virus tapi dari Bakteri. semua ini diketahui oleh negara Itali”'],https://turnbackhoax.id/2020/06/06/salah-corona-virus-adalah-bohong-bukan-dari-virus-tapi-dari-bakteri-semua-ini-diketahui-oleh-negara-itali/
['[SALAH] Rekrutmen PT BGA Bersyarat “Bukan orang pribumi Kalimantan”'],https://turnbackhoax.id/2020/06/06/salah-rekrutmen-pt-bga-bersyarat-bukan-orang-pribumi-kalimantan/
['[SALAH] Zona Hitam Surabaya'],https://turnbackhoax.id/2020/06/06/salah-zona-hitam-surabaya/
['[SALAH] PKI Nyamar Jadi Dokter'],https://turnbackhoax.id/2020/06/06/salah-pki-nyamar-jadi-dokter/
['[SALAH] Foto “Sekarang malesiya sapu habis penduduk asing…”'],https://turnbackhoax.id/2020/06/02/salah-foto-sekarang-malesiya-sapu-habis-penduduk-asing/
['[SALAH] “Jgn lewat tenggiri gg 12.. ada 12 org yg kena sekeluarga”'],https://turnbackhoax.id/2020/06/02/salah-jgn-lewat-tenggiri-gg-12-ada-12-org-yg-kena-sekeluarga/
['[SALAH] Dwayne Johnson “The Rock” Bagikan Uang Bantuan Corona Kepada 10.000 Pengguna Facebook'],https://turnbackhoax.id/2020/06/01/salah-dwayne-johnson-the-rock-bagikan-uang-bantuan-corona-kepada-10-000-pengguna-facebook/
['[SALAH] “Pemerintah China akan kirim 250 juta tentara Merah ke Indonesia”'],https://turnbackhoax.id/2020/05/30/salah-pemerintah-china-akan-kirim-250-juta-tentara-merah-ke-indonesia/
['[SALAH] Usia 50 ke Atas Dilarang Masuk Mal Hingga Makan di Kafe pada Fase New Normal'],https://turnbackhoax.id/2020/05/30/salah-usia-50-ke-atas-dilarang-masuk-mal-hingga-makan-di-kafe-pada-fase-new-normal/
"['[SALAH] Dari DR. Ir. Hj. Sri Nurdiati, Dekan FMIPA IPB : “Banyak Yang Tidak Tahu: Ini Rahasia Imunitas Tubuh”']",https://turnbackhoax.id/2020/05/30/salah-dari-dr-ir-hj-sri-nurdiati-dekan-fmipa-ipb-banyak-yang-tidak-tahu-ini-rahasia-imunitas-tubuh/
['[SALAH] Pembatasan Sosial Jakarta-Bandung Sudah Tidak Diterapkan Lagi'],https://turnbackhoax.id/2020/05/29/salah-pembatasan-sosial-jakarta-bandung-sudah-tidak-diterapkan-lagi/
['[SALAH] DIY Menjadi Daerah Percontohan Untuk New Normal'],https://turnbackhoax.id/2020/05/28/salah-diy-menjadi-daerah-percontohan-untuk-new-normal/
['[SALAH] Campuran Garam dan Air Hangat Mampu Hilangkan Virus Corona'],https://turnbackhoax.id/2020/05/28/salah-campuran-garam-dan-air-hangat-mampu-hilangkan-virus-corona/
['[SALAH] “Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19”'],https://turnbackhoax.id/2020/05/27/salah-hari-ini-2-kasir-chandra-karang-dinyatakan-positive-covid-19/
"['[SALAH] “Di Italia, ketika gereja dibuka kembali, hampir semua jemaatnya sudah meninggal karena COVID”']",https://turnbackhoax.id/2020/05/27/salah-di-italia-ketika-gereja-dibuka-kembali-hampir-semua-jemaatnya-sudah-meninggal-karena-covid/
"['[SALAH] Buntut Penerapan PSBB di Palembang, Batas Operasional Akses Hingga Pukul 14.00']",https://turnbackhoax.id/2020/05/26/salah-buntut-penerapan-psbb-di-palembang-batas-operasional-akses-hingga-pukul-14-00/
['[SALAH] “KRN PEMERINTAHNYA NGEYEL & RAKYATNYA BANDEL AKHIRNYA INDONESIA DILOCKDOWN DUNIA”'],https://turnbackhoax.id/2020/05/26/salah-krn-pemerintahnya-ngeyel-rakyatnya-bandel-akhirnya-indonesia-dilockdown-dunia/
['[SALAH] “kadus dihakimi warga sampai babak belur akibat pembagian sembako corona tidak tepat sasaran”'],https://turnbackhoax.id/2020/05/25/salah-kadus-dihakimi-warga-sampai-babak-belur-akibat-pembagian-sembako-corona-tidak-tepat-sasaran/
['[SALAH] Voucher Dua Pizza Besar Domino’s Pizza Selama Masa Pandemi Corona'],https://turnbackhoax.id/2020/05/25/salah-voucher-dua-pizza-besar-dominos-pizza-selama-masa-pandemi-corona/
['[SALAH] Ellen DeGeneres Membagikan Bantuan Untuk Virus Corona di Facebook'],https://turnbackhoax.id/2020/05/24/salah-ellen-degeneres-membagikan-bantuan-untuk-virus-corona-di-facebook/
['[SALAH] Video “PENJELASAN AHLI VIRUS BAHWA CORONA TIDAK MEMBUNUH”'],https://turnbackhoax.id/2020/05/23/salah-video-penjelasan-ahli-virus-bahwa-corona-tidak-membunuh/
['[SALAH] Daftar Virus yang Berasal dari China'],https://turnbackhoax.id/2020/05/23/salah-daftar-virus-yang-berasal-dari-china/
"['[SALAH] Seleksi Alam Dimulai, 7 Nyawa Dalam 24 Jam']",https://turnbackhoax.id/2020/05/22/salah-seleksi-alam-dimulai-7-nyawa-dalam-24-jam/
['[SALAH] Foto “FBI Menangkap Bill Gates Karena Terorisme Biologis”'],https://turnbackhoax.id/2020/05/22/salah-foto-fbi-menangkap-bill-gates-karena-terorisme-biologis/
['[SALAH] Video “Tanah abang penuh bray”'],https://turnbackhoax.id/2020/05/21/salah-video-tanah-abang-penuh-bray/
['[BERITA] Koreksi Post “Empat Ton Telur Bansos Pemprov Jabar Membusuk”'],https://turnbackhoax.id/2020/05/21/berita-koreksi-post-empat-ton-telur-bansos-pemprov-jabar-membusuk/
"['[SALAH] Video “TKA CHINA MASUK PALEMBANG DENGAN APD LENGKAP, BIAR DIKIRA NAKES!?!?”']",https://turnbackhoax.id/2020/05/21/salah-video-tka-china-masuk-palembang-dengan-apd-lengkap-biar-dikira-nakes/
"['[SALAH] “Bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis.”']",https://turnbackhoax.id/2020/05/21/salah-bukannya-memotong-gajinya-untuk-mereka-para-tim-medis-malah-memotong-tunjangan-para-tim-medis/
['[SALAH] Video Dokter Bule'],https://turnbackhoax.id/2020/05/20/salah-video-dokter-bule/
['[SALAH] “majalah Italia tahun 1962 menggambarkan yang akan terjadi pada 2022”'],https://turnbackhoax.id/2020/05/19/salah-majalah-italia-tahun-1962-menggambarkan-yang-akan-terjadi-pada-2022/
['[SALAH] Program Mudik Sehat PSBB 2020 Oleh Big Bird'],https://turnbackhoax.id/2020/05/19/salah-program-mudik-sehat-psbb-2020-oleh-big-bird/
['[SALAH] Video “Masjid/ mushola ditutup tpi knp ngadain konser cuk”'],https://turnbackhoax.id/2020/05/19/salah-video-masjid-mushola-ditutup-tpi-knp-ngadain-konser-cuk/
['[SALAH] Rapid Test Di Bandara Soekarno-Hatta Bayar Rp550 Ribu'],https://turnbackhoax.id/2020/05/19/salah-rapid-test-di-bandara-soekarno-hatta-bayar-rp550-ribu/
['[SALAH] Peringatan Badai Panas Equinox'],https://turnbackhoax.id/2020/05/19/salah-peringatan-badai-panas-equinox/
['[FALSE] “1962 Italian magazine described 2022 world would look like”'],https://turnbackhoax.id/2020/05/19/false-1962-italian-magazine-described-2022-world-would-look-like/
['[SALAH] “Wapres Tidak Masalah Konser Di Bulan Ramadhan Malah Anda Ikut Nonton& Ikut Berdonasi Pahalanya Melebihi Berpuasa”'],https://turnbackhoax.id/2020/05/18/salah-wapres-tidak-masalah-konser-di-bulan-ramadhan-malah-anda-ikut-nonton-ikut-berdonasi-pahalanya-melebihi-berpuasa/
['[SALAH] “Perawat Royal td suaminya jg wafat barusan”'],https://turnbackhoax.id/2020/05/18/salah-perawat-royal-td-suaminya-jg-wafat-barusan/
['[SALAH] “Katanya jaga jarak mutusin matarantai eh kok konser malah rame dan doi datang lagi”'],https://turnbackhoax.id/2020/05/18/salah-katanya-jaga-jarak-mutusin-matarantai-eh-kok-konser-malah-rame-dan-doi-datang-lagi/
['[SALAH] Pesan Berantai “Ganjar Pranowo Bolehkan Warga Jawa Tengah Salat Idul Fitri”'],https://turnbackhoax.id/2020/05/18/salah-pesan-berantai-ganjar-pranowo-bolehkan-warga-jawa-tengah-salat-idul-fitri/
"['[SALAH] “Bikin laboratorium apa mau jualan ubin, sih?”']",https://turnbackhoax.id/2020/05/17/salah-bikin-laboratorium-apa-mau-jualan-ubin-sih/
"['[SALAH] “jgn ke lippo dulu sdh zona merah, 14 orang terpapar d lippo”']",https://turnbackhoax.id/2020/05/16/salah-jgn-ke-lippo-dulu-sdh-zona-merah-14-orang-terpapar-d-lippo/
"['[SALAH] Pesan Berantai “ada 13 org penjual daging yg positif covid19, sekarang ini di pasar cileungsi lg dilakukan test swab massal”']",https://turnbackhoax.id/2020/05/16/salah-pesan-berantai-ada-13-org-penjual-daging-yg-positif-covid19-sekarang-ini-di-pasar-cileungsi-lg-dilakukan-test-swab-massal/
['[SALAH] Video “Warga india diserang Serangga beracun”'],https://turnbackhoax.id/2020/05/15/salah-video-warga-india-diserang-serangga-beracun/
['[SALAH] Foto Kondisi Pasar Baru Jakarta Ramai PKL di Tengah PSBB'],https://turnbackhoax.id/2020/05/15/salah-foto-kondisi-pasar-baru-jakarta-ramai-pkl-di-tengah-psbb/
['[SALAH] Warga India Membuang Patung Ke Sungai Karena Tidak Bisa Menyelamatkan Mereka Dari Virus Corona'],https://turnbackhoax.id/2020/05/14/salah-warga-india-membuang-patung-ke-sungai-karena-tidak-bisa-menyelamatkan-mereka-dari-virus-corona/
['[SALAH] 200 Orang di Pasar Karombasan Reaktif Rapid Test'],https://turnbackhoax.id/2020/05/14/salah-200-orang-di-pasar-karombasan-reaktif-rapid-test/
['[SALAH] Empat Ton Telur Bansos Pemprov Jabar Membusuk di Gudang Penyimpanan Bulog Garut'],https://turnbackhoax.id/2020/05/14/salah-empat-ton-telur-bansos-pemprov-jabar-membusuk-di-gudang-penyimpanan-bulog-garut/
['[SALAH] Sitkom Bajaj Bajuri Prediksi Corona 17 Tahun Lalu'],https://turnbackhoax.id/2020/05/13/salah-sitkom-bajaj-bajuri-prediksi-corona-17-tahun-lalu/
"['[SALAH] “Info nya orang ini kabur dr kontrakan nya di Link. LEBAK INDAH, desa Lebak Gede”']",https://turnbackhoax.id/2020/05/13/salah-info-nya-orang-ini-kabur-dr-kontrakan-nya-di-link-lebak-indah-desa-lebak-gede/
['[SALAH] Video “Ibu ini cuma dapat bantuan beras 1 liter dan mie instan 2 bungkus untuk 4 bulan”'],https://turnbackhoax.id/2020/05/13/salah-video-ibu-ini-cuma-dapat-bantuan-beras-1-liter-dan-mie-instan-2-bungkus-untuk-4-bulan/
['[SALAH] “500 TKA dari China untuk sebagian pekerjaan proyek di PLTU Morowali”'],https://turnbackhoax.id/2020/05/13/salah-500-tka-dari-china-untuk-sebagian-pekerjaan-proyek-di-pltu-morowali/
"['[SALAH] “Karena dia bukan pilihan rakyat, Ini rezim haram hasil kejahatan antek² China”']",https://turnbackhoax.id/2020/05/12/salah-karena-dia-bukan-pilihan-rakyat-ini-rezim-haram-hasil-kejahatan-antek%c2%b2-china/
['[SALAH] “Proses Pemilu dimasa Corona hanya menguntungkan petahana”'],https://turnbackhoax.id/2020/05/12/salah-proses-pemilu-dimasa-corona-hanya-menguntungkan-petahana/
['[SALAH] Jalur Perbatasan Sintang Pinoh Ditutup Pemkab Melawi'],https://turnbackhoax.id/2020/05/12/salah-jalur-perbatasan-sintang-pinoh-ditutup-pemkab-melawi/
['[SALAH] @call.serviis.homecredit.id dan @homecredir_pusat_bantuan Akun Instagram Official Home Credit'],https://turnbackhoax.id/2020/05/12/salah-call-serviis-homecredit-id-dan-homecredir_pusat_bantuan-akun-instagram-official-home-credit/
"['[FALSE] “Jack Ma’s advice, hopefully we can get through 2020”']",https://turnbackhoax.id/2020/05/11/false-jack-mas-advice-hopefully-we-can-get-through-2020/
['[SALAH] “Saran Jack Ma semoga kita bisa melewati tahun 2020”'],https://turnbackhoax.id/2020/05/11/salah-saran-jack-ma-semoga-kita-bisa-melewati-tahun-2020/
"['[SALAH] “Masuukk truusss silahkan masuukk, Orang mudik dilarang aseng bebas”']",https://turnbackhoax.id/2020/05/11/salah-masuukk-truusss-silahkan-masuukk-orang-mudik-dilarang-aseng-bebas/
['[SALAH] Bupati Konawe Akui Disuap Menko Luhut'],https://turnbackhoax.id/2020/05/10/salah-bupati-konawe-akui-disuap-menko-luhut/
['[SALAH] Video “Plandemic”'],https://turnbackhoax.id/2020/05/10/salah-video-plandemic/
